Subject,Procedure[Trial],Start.OnsetTime,Images.OnsetTime,Condition.paramod,Images.ACC,Images.RT
340,1,63529,188404,3,1,1317
340,1,63529,192953,2,1,1387
340,1,63529,197270,2,1,904
340,2,63529,217825,0,1,562
340,2,63529,221013,0,1,427
340,2,63529,223686,0,1,507
340,2,63529,226443,0,1,441
340,2,63529,229016,0,1,496
340,2,63529,232154,0,1,461
340,2,63529,235458,0,1,694
340,2,63529,237999,0,1,454
340,2,63529,240805,0,1,581
340,2,63529,243627,0,1,475
340,2,63529,246334,0,1,438
340,1,63529,265727,2,1,1423
340,1,63529,268881,2,1,1521
340,1,63529,273248,1,1,1629
340,1,63529,277914,1,1,2039
340,1,63529,283492,2,0,1687
340,1,63529,287627,1,1,1603
340,1,63529,291777,1,1,1301
340,2,63529,312731,0,1,811
340,2,63529,316882,0,1,399
340,2,63529,320120,0,1,558
340,2,63529,322809,0,1,348
340,2,63529,325898,0,1,403
340,2,63529,328338,0,1,401
340,2,63529,332672,0,1,564
340,2,63529,336574,0,1,477
340,2,63529,339695,0,1,485
340,1,63529,359354,1,1,1359
340,1,63529,363554,1,1,1434
340,1,63529,367124,3,1,1178
340,1,63529,370943,3,1,1030
340,1,63529,373915,1,1,1083
340,1,63529,377535,3,0,1435
340,1,63529,381005,3,1,1038
340,1,63529,384276,2,1,1775
340,1,63529,388792,2,1,1172
340,2,63529,408932,0,1,532
340,2,63529,411804,0,1,463
340,2,63529,415606,0,1,519
340,2,63529,419060,0,1,459
340,2,63529,421866,0,1,474
340,2,63529,424174,0,1,455
340,2,63529,427063,0,1,586
340,2,63529,430682,0,1,601
340,2,63529,433721,0,1,543
340,2,63529,437706,0,1,413
341,1,20525,29856,2,0,725
341,1,20525,33409,1,1,1345
341,1,20525,37095,3,0,774
341,1,20525,40300,3,1,805
341,1,20525,44335,1,1,1576
341,1,20525,48751,3,0,1276
341,1,20525,52968,1,0,1379
341,1,20525,56289,2,1,983
341,2,20525,77027,0,1,1135
341,2,20525,80397,0,1,493
341,2,20525,83021,0,1,538
341,2,20525,85910,0,1,371
341,2,20525,89612,0,1,458
341,2,20525,93016,0,1,484
341,2,20525,97233,0,1,437
341,2,20525,100604,0,1,531
341,2,20525,104174,0,1,363
341,2,20525,106581,0,1,645
341,1,20525,126273,3,1,893
341,1,20525,129411,3,1,763
341,1,20525,132815,2,1,1684
341,1,20525,137929,2,1,820
341,1,20525,142295,3,1,835
341,1,20525,146363,2,0,1038
341,1,20525,150348,2,1,1066
341,1,20525,154549,1,1,774
341,2,20525,173493,0,1,553
341,2,20525,176681,0,1,354
341,2,20525,179271,0,1,403
341,2,20525,181911,0,1,341
341,2,20525,184402,0,1,540
341,2,20525,187590,0,1,383
341,2,20525,190811,0,1,433
341,2,20525,193085,0,1,478
341,2,20525,195908,0,1,499
341,2,20525,198648,0,1,409
341,2,20525,201288,0,1,436
341,1,20525,220680,2,1,1505
341,1,20525,223919,2,1,722
341,1,20525,227488,1,1,821
341,1,20525,231340,1,1,831
341,1,20525,235707,2,0,832
341,1,20525,238977,1,0,665
341,1,20525,242182,1,0,622
341,1,20525,245934,3,1,751
341,1,20525,249321,3,1,1146
341,2,20525,269827,0,1,467
341,2,20525,273629,0,1,451
341,2,20525,276917,0,1,499
341,2,20525,279556,0,1,407
341,2,20525,282711,0,1,537
341,2,20525,285285,0,1,418
341,2,20525,289635,0,1,489
341,2,20525,293454,0,1,463
341,2,20525,296558,0,1,449
341,2,20525,299647,0,1,418
341,1,20525,319720,1,1,1200
341,1,20525,323755,1,1,905
341,1,20525,326793,3,1,1064
341,1,20525,330496,3,1,774
341,1,20525,333202,1,1,925
341,1,20525,336656,3,1,948
341,1,20525,339645,3,1,725
341,1,20525,342617,2,1,832
341,1,20525,346186,2,0,958
341,1,20525,349573,1,0,849
341,2,20525,369481,0,1,403
341,2,20525,372221,0,1,357
341,2,20525,375923,0,1,454
341,2,20525,379310,0,1,493
341,2,20525,382133,0,1,554
341,2,20525,384524,0,1,420
341,2,20525,387380,0,1,381
341,2,20525,390800,0,1,490
341,2,20525,393722,0,1,424
341,2,20525,397574,0,1,450
